,Feature,Gini,Importance (split),Importance (weight)
75,ENSG00000112562,,11.0,0.03874088
76,ENSG00000205795,,28.0,0.022983858
77,ENSG00000205038,,7.0,0.017216545
78,ENSG00000141665,,3.0,0.016725693
79,ENSG00000120910,,21.0,0.014502339
80,ENSG00000168530,,7.0,0.013758018
81,ENSG00000135914,,16.0,0.010017389
82,ENSG00000149256,,4.0,0.009940585
83,ENSG00000162998,,12.0,0.00938245
84,ENSG00000136436,,11.0,0.008088853
85,ENSG00000048540,,29.0,0.0076024244
86,ENSG00000233485,,26.0,0.0054940027
87,ENSG00000198934,,20.0,0.005189046
88,ENSG00000255031,,4.0,0.004676069
89,ENSG00000145014,,3.0,0.004620538
90,ENSG00000112299,,5.0,0.0044895015
91,ENSG00000254636,,14.0,0.0041929088
92,ENSG00000106236,,4.0,0.003619374
93,ENSG00000197258,,4.0,0.003511905
94,ENSG00000168610,,14.0,0.0029110154
95,ENSG00000143093,,94.0,0.0027461352
96,ENSG00000177575,,5.0,0.002624365
97,ENSG00000246985,,6.0,0.0025339138
98,ENSG00000242600,,3.0,0.0023688942
99,ENSG00000272327,,6.0,0.002227229
100,ENSG00000134539,,46.0,0.0022166462
101,ENSG00000149403,,4.0,0.0020876725
102,ENSG00000186153,,16.0,0.0019863215
103,ENSG00000113916,,9.0,0.0018525117
104,ENSG00000225449,,10.0,0.0016414326
105,ENSG00000236526,,14.0,0.0015466369
106,ENSG00000184005,,7.0,0.0013413765
107,ENSG00000000003,,10.0,0.0011895415
108,ENSG00000126012,,6.0,0.0010564926
109,ENSG00000173933,,3.0,0.0010326701
110,ENSG00000100095,,21.0,0.0009641437
111,ENSG00000005102,,3.0,0.00095344044
112,ENSG00000142621,,9.0,0.00093399145
113,ENSG00000189320,,11.0,0.0008227313
114,ENSG00000271714,,9.0,0.00074519834
115,ENSG00000205221,,14.0,0.0007130586
116,ENSG00000198033,,3.0,0.000682545
117,ENSG00000114279,,6.0,0.0006800199
118,ENSG00000115602,,18.0,0.0006298318
119,ENSG00000108349,,6.0,0.0006129317
120,ENSG00000213694,,9.0,0.0005639052
121,ENSG00000272782,,8.0,0.0005630483
122,ENSG00000186532,,3.0,0.0005597559
123,ENSG00000164946,,15.0,0.0005410192
124,ENSG00000186529,,4.0,0.0005362868
125,ENSG00000235118,,14.0,0.00053433084
126,ENSG00000236819,,5.0,0.00050564104
127,ENSG00000102226,,11.0,0.00042354214
128,ENSG00000246560,,4.0,0.00041918713
129,ENSG00000006283,,5.0,0.00038287777
130,ENSG00000230606,,3.0,0.0003266208
131,ENSG00000110900,,12.0,0.00032191686
132,ENSG00000101052,,7.0,0.00031903954
133,ENSG00000164707,,7.0,0.00030442092
134,ENSG00000065675,,3.0,0.00026184294
135,ENSG00000271538,,8.0,0.00025336194
136,ENSG00000173085,,6.0,0.00022254698
137,ENSG00000138675,,8.0,0.00021714745
138,ENSG00000203685,,6.0,0.0002094921
139,ENSG00000260822,,3.0,0.00019916573
