,Feature,Gini,Importance (split),Importance (weight)
78,ENSG00000103316,0.004570711752197152,,0.00040956098
79,ENSG00000149575,0.004227155538997578,,0.007651324
80,ENSG00000188257,0.004186136875040683,,0.00011647989
81,ENSG00000118898,0.0039001699913773402,,4.7221394e-05
82,ENSG00000137393,0.003891631796681949,,0.00085230527
83,ENSG00000186466,0.0038099088732669183,,0.0003261597
84,ENSG00000186529,0.003644791185774977,,0.0005362868
85,ENSG00000112562,0.003443795860623903,,0.03874088
86,ENSG00000115107,0.0031365336952208682,,0.0003273136
87,ENSG00000115602,0.0030754559272475473,,0.0006298318
88,ENSG00000254636,0.0019819498356706913,,0.0041929088
89,ENSG00000120820,0.0018475997534746014,,0.00041933556
90,ENSG00000100095,0.0015644798982049428,,0.0009641437
91,ENSG00000073861,0.0015430390904378364,,0.00206764
92,ENSG00000134539,0.0015093670016004673,,0.0022166462
93,ENSG00000171101,0.0014943223634822148,,0.019253759
94,ENSG00000196821,0.0012222549271288434,,0.0
95,ENSG00000213996,0.001158884265033581,,0.00016164227
96,ENSG00000120910,0.001080167971840314,,0.014502339
97,ENSG00000198756,0.0010596783222572687,,0.0007987917
98,ENSG00000182197,0.0010117757910315594,,0.00047609842
99,ENSG00000065675,0.0009488243629538798,,0.00026184294
100,ENSG00000164946,0.0009037441492499386,,0.0005410192
101,ENSG00000179476,0.0009002909849916182,,0.005777885
102,ENSG00000114279,0.0007271510413078037,,0.0006800199
103,ENSG00000082641,0.000714426056635778,,0.0021025469
104,ENSG00000197183,0.0007064918015569824,,0.0
105,ENSG00000102226,0.00069288245222112,,0.00042354214
106,ENSG00000088448,0.0006662895074300373,,0.0037680839
107,ENSG00000026950,0.000651627174833225,,0.00029514346
108,ENSG00000163624,0.0006244091840445002,,0.00018114113
109,ENSG00000113916,0.0006146652104604146,,0.0018525117
110,ENSG00000143502,0.0005529067512355068,,0.0008311952
111,ENSG00000203685,0.0005527422969320301,,0.0002094921
112,ENSG00000125772,0.0005250666777384335,,0.008060459
113,ENSG00000092009,0.0005223075747674535,,0.008521665
114,ENSG00000157103,0.0005157980485952459,,0.00073916774
115,ENSG00000136436,0.0005115446882030014,,0.008088853
116,ENSG00000100100,0.0004756103931426208,,0.007887693
117,ENSG00000197451,0.00047063200101213646,,0.0
118,ENSG00000137571,0.00044966962608241153,,0.0326341
119,ENSG00000198033,0.000440364727793515,,0.000682545
120,ENSG00000204366,0.00043990235897271136,,0.0004361674
121,ENSG00000168610,0.0004397624383912469,,0.0029110154
122,ENSG00000113578,0.0004382871456270845,,0.000373773
123,ENSG00000196436,0.00043637248993745495,,0.00012996791
124,ENSG00000008394,0.00043260561081699233,,0.0011305775
125,ENSG00000071575,0.0004287020560835272,,0.008364198
126,ENSG00000140465,0.00041507933510019537,,0.0010101944
127,ENSG00000173085,0.00039965220628114783,,0.00022254698
128,ENSG00000236819,0.00039879334096092013,,0.00050564104
129,ENSG00000164694,,186.0,0.062340893
130,ENSG00000112562,,11.0,0.03874088
131,ENSG00000205795,,28.0,0.022983858
132,ENSG00000205038,,7.0,0.017216545
133,ENSG00000141665,,3.0,0.016725693
134,ENSG00000120910,,21.0,0.014502339
135,ENSG00000168530,,7.0,0.013758018
136,ENSG00000256973,,2.0,0.010821543
137,ENSG00000135914,,16.0,0.010017389
138,ENSG00000149256,,4.0,0.009940585
139,ENSG00000162998,,12.0,0.00938245
140,ENSG00000186160,,3.0,0.009178712
141,ENSG00000136436,,11.0,0.008088853
142,ENSG00000048540,,29.0,0.0076024244
143,ENSG00000237928,,3.0,0.005593209
144,ENSG00000233485,,26.0,0.0054940027
145,ENSG00000198934,,20.0,0.005189046
146,ENSG00000184203,,2.0,0.0049426365
147,ENSG00000255031,,4.0,0.004676069
148,ENSG00000145014,,3.0,0.004620538
149,ENSG00000112299,,5.0,0.0044895015
150,ENSG00000185090,,3.0,0.004335395
151,ENSG00000254636,,14.0,0.0041929088
152,ENSG00000123243,,3.0,0.0036914847
153,ENSG00000106236,,4.0,0.003619374
154,ENSG00000197258,,4.0,0.003511905
155,ENSG00000249846,,3.0,0.0033909404
156,ENSG00000168610,,14.0,0.0029110154
157,ENSG00000143093,,94.0,0.0027461352
158,ENSG00000177575,,5.0,0.002624365
159,ENSG00000246985,,6.0,0.0025339138
160,ENSG00000242600,,3.0,0.0023688942
161,ENSG00000272327,,6.0,0.002227229
162,ENSG00000134539,,46.0,0.0022166462
163,ENSG00000149403,,4.0,0.0020876725
164,ENSG00000186153,,16.0,0.0019863215
165,ENSG00000113916,,9.0,0.0018525117
166,ENSG00000177889,,2.0,0.0017594093
167,ENSG00000225449,,10.0,0.0016414326
168,ENSG00000236526,,14.0,0.0015466369
169,ENSG00000184005,,7.0,0.0013413765
170,ENSG00000000003,,10.0,0.0011895415
171,ENSG00000126012,,6.0,0.0010564926
172,ENSG00000173933,,3.0,0.0010326701
173,ENSG00000100095,,21.0,0.0009641437
174,ENSG00000005102,,3.0,0.00095344044
175,ENSG00000142621,,9.0,0.00093399145
176,ENSG00000189320,,11.0,0.0008227313
177,ENSG00000271714,,9.0,0.00074519834
178,ENSG00000205221,,14.0,0.0007130586
179,ENSG00000198033,,3.0,0.000682545
180,ENSG00000114279,,6.0,0.0006800199
181,ENSG00000115602,,18.0,0.0006298318
182,ENSG00000108349,,6.0,0.0006129317
183,ENSG00000213694,,9.0,0.0005639052
184,ENSG00000272782,,8.0,0.0005630483
185,ENSG00000186532,,3.0,0.0005597559
186,ENSG00000164946,,15.0,0.0005410192
187,ENSG00000186529,,4.0,0.0005362868
188,ENSG00000235118,,14.0,0.00053433084
189,ENSG00000236819,,5.0,0.00050564104
190,ENSG00000182197,,2.0,0.00047609842
191,ENSG00000164674,,3.0,0.00043022016
192,ENSG00000102226,,11.0,0.00042354214
193,ENSG00000246560,,4.0,0.00041918713
194,ENSG00000143995,,2.0,0.00038558923
195,ENSG00000006283,,5.0,0.00038287777
196,ENSG00000230606,,3.0,0.0003266208
197,ENSG00000110900,,12.0,0.00032191686
198,ENSG00000101052,,7.0,0.00031903954
199,ENSG00000164707,,7.0,0.00030442092
200,ENSG00000065675,,3.0,0.00026184294
201,ENSG00000271538,,8.0,0.00025336194
202,ENSG00000173085,,6.0,0.00022254698
203,ENSG00000138675,,8.0,0.00021714745
204,ENSG00000261672,,2.0,0.000209548
205,ENSG00000203685,,6.0,0.0002094921
206,ENSG00000260822,,3.0,0.00019916573
207,ENSG00000185904,,7.0,0.00017642397
208,ENSG00000232310,,3.0,0.00016401596
209,ENSG00000139289,,4.0,0.00016268485
210,ENSG00000188257,,5.0,0.00011647989
211,ENSG00000189091,,3.0,9.79004e-05
212,ENSG00000079931,,3.0,8.529598e-05
213,ENSG00000065978,,2.0,6.1879204e-05
214,ENSG00000115290,,3.0,6.278182e-06
215,ENSG00000197299,,5.0,0.0
216,ENSG00000196843,,2.0,0.0
