,Feature,Gini,Importance (split),Importance (weight)
57,ENSG00000116237,0.00029159246550550895,1.0,
58,ENSG00000131467,0.0002731078904991948,1.0,
59,ENSG00000196218,0.00027003961430190944,1.0,
60,ENSG00000152767,0.0002618179054567564,1.0,
61,ENSG00000265542,0.00019645301094890533,1.0,
62,ENSG00000153179,0.0001961869277216468,1.0,
63,ENSG00000008394,0.00019422185615367436,4.0,
64,ENSG00000196873,0.00015139664050075648,1.0,
65,ENSG00000101977,0.00015071058552103639,2.0,
66,ENSG00000132681,0.00015021714285714285,2.0,
67,ENSG00000159239,0.0001498868778280538,1.0,
68,ENSG00000230606,0.00014969206204379533,1.0,
69,ENSG00000229246,0.00013838251490638418,2.0,
70,ENSG00000127863,0.00013808843913165825,1.0,
71,ENSG00000258476,0.0001257879547353232,2.0,
72,ENSG00000234494,0.0001257879547353232,1.0,
73,ENSG00000205795,0.017169225015248857,,0.07483196
74,ENSG00000162998,0.015474602018048534,,0.062408194
75,ENSG00000169436,0.008178539153300243,,0.004875961
76,ENSG00000123243,0.008039927050999837,,0.0063478686
77,ENSG00000113916,0.007403444512435461,,0.01495079
78,ENSG00000111452,0.007202532937208752,,0.01271791
79,ENSG00000213694,0.006786077488599281,,0.013906435
80,ENSG00000100206,0.006339090697232007,,0.0023032895
81,ENSG00000186298,0.005655765938218734,,0.0
82,ENSG00000128262,0.00540893271963269,,0.0024817546
83,ENSG00000016391,0.005329203733272507,,0.00334143
84,ENSG00000196616,0.00519499758360447,,0.0
85,ENSG00000196338,0.005078157506835254,,0.0
86,ENSG00000177575,0.0036461389578807445,,0.071092986
87,ENSG00000164694,0.003262059641099882,,0.2572673
88,ENSG00000106483,0.003237446307477252,,0.008386576
89,ENSG00000115107,0.0029958875984274734,,0.0028602153
90,ENSG00000197852,0.0029300753843755386,,0.0
91,ENSG00000112562,0.0028306326886820437,,0.08871876
92,ENSG00000198088,0.0023173195184769827,,0.0
93,ENSG00000198464,0.002147242603575291,,0.0
94,ENSG00000197616,0.0020458086835805672,,0.0
95,ENSG00000120910,0.0020308970464611798,,0.039543115
96,ENSG00000185033,0.0017218272055411776,,0.019270483
97,ENSG00000184005,0.0014291556173050982,,0.0031735296
98,ENSG00000166323,0.0009952121538375817,,0.0028932341
99,ENSG00000129244,0.0005933307160069251,,0.005531786
100,ENSG00000140932,0.0005764096206028374,,0.00047104465
101,ENSG00000136436,0.0005650836427516274,,0.0455441
102,ENSG00000068697,0.0005637677629226853,,0.0020289004
103,ENSG00000159166,0.0005018167693067145,,0.0003800105
104,ENSG00000186529,0.00039974544511749605,,0.0031999256
105,ENSG00000197702,0.00031973775313939314,,0.0
106,ENSG00000196787,0.0003137089992967609,,0.0
107,ENSG00000189409,0.0002977747955707802,,0.0
108,ENSG00000198429,0.000297571466636215,,0.0
109,ENSG00000198756,0.0002967198752224667,,0.0
110,ENSG00000196218,0.00027003961430190944,,0.0
111,ENSG00000196689,0.0002616389458494722,,0.0
112,ENSG00000008394,0.00019422185615367436,,0.026136039
113,ENSG00000196873,0.00015139664050075648,,0.0
114,ENSG00000198286,0.00014973532385653929,,0.0
115,ENSG00000196597,0.00014967709571867048,,0.0
116,ENSG00000229246,0.00013838251490638418,,0.0101360325
117,ENSG00000164694,,51.0,0.2572673
118,ENSG00000112562,,8.0,0.08871876
119,ENSG00000205795,,13.0,0.07483196
120,ENSG00000177575,,1.0,0.071092986
121,ENSG00000233485,,29.0,0.044207793
122,ENSG00000163898,,1.0,0.044045836
123,ENSG00000120910,,18.0,0.039543115
124,ENSG00000008394,,4.0,0.026136039
125,ENSG00000163812,,2.0,0.015370239
126,ENSG00000113916,,12.0,0.01495079
127,ENSG00000213694,,7.0,0.013906435
128,ENSG00000229246,,2.0,0.0101360325
129,ENSG00000106483,,2.0,0.008386576
130,ENSG00000164946,,3.0,0.008219544
131,ENSG00000211445,,5.0,0.0067189424
132,ENSG00000123243,,8.0,0.0063478686
133,ENSG00000182197,,4.0,0.006117918
134,ENSG00000169436,,5.0,0.004875961
135,ENSG00000186529,,3.0,0.0031999256
136,ENSG00000184005,,2.0,0.0031735296
137,ENSG00000166323,,1.0,0.0028932341
138,ENSG00000115107,,1.0,0.0028602153
139,ENSG00000100206,,4.0,0.0023032895
140,ENSG00000259448,,2.0,0.0009753384
141,ENSG00000004864,,2.0,0.0008513728
142,ENSG00000001036,,1.0,0.0005727701
143,ENSG00000269939,,1.0,0.00019754679
144,ENSG00000196932,,0.0,0.0
145,ENSG00000196924,,0.0,0.0
146,ENSG00000196923,,0.0,0.0
147,ENSG00000196922,,0.0,0.0
148,ENSG00000196935,,0.0,0.0
149,ENSG00000196914,,0.0,0.0
150,ENSG00000196912,,0.0,0.0
151,ENSG00000196911,,0.0,0.0
152,ENSG00000196967,,0.0,0.0
153,ENSG00000196966,,0.0,0.0
154,ENSG00000196963,,0.0,0.0
155,ENSG00000196961,,0.0,0.0
156,ENSG00000196960,,0.0,0.0
157,ENSG00000196954,,0.0,0.0
158,ENSG00000196951,,0.0,0.0
159,ENSG00000196950,,0.0,0.0
160,ENSG00000196943,,0.0,0.0
161,ENSG00000196937,,0.0,0.0
162,ENSG00000196878,,0.0,0.0
163,ENSG00000196754,,0.0,0.0
164,ENSG00000196756,,0.0,0.0
165,ENSG00000196757,,0.0,0.0
166,ENSG00000196776,,0.0,0.0
167,ENSG00000196781,,0.0,0.0
168,ENSG00000196782,,0.0,0.0
169,ENSG00000196787,,0.0,0.0
170,ENSG00000196792,,0.0,0.0
171,ENSG00000196793,,0.0,0.0
172,ENSG00000196810,,1.0,0.0
173,ENSG00000196812,,0.0,0.0
174,ENSG00000196814,,0.0,0.0
175,ENSG00000196821,,0.0,0.0
176,ENSG00000196839,,0.0,0.0
177,ENSG00000196843,,1.0,0.0
178,ENSG00000196850,,0.0,0.0
179,ENSG00000196865,,0.0,0.0
180,ENSG00000196867,,0.0,0.0
181,ENSG00000196872,,0.0,0.0
182,ENSG00000196968,,0.0,0.0
183,ENSG00000196876,,0.0,0.0
184,ENSG00000196873,,1.0,0.0
185,ENSG00000196972,,0.0,0.0
186,ENSG00000197142,,1.0,0.0
187,ENSG00000196975,,0.0,0.0
188,ENSG00000196981,,0.0,0.0
189,ENSG00000196976,,0.0,0.0
190,ENSG00000196660,,0.0,0.0
191,ENSG00000196378,,2.0,0.0
192,ENSG00000196152,,1.0,0.0
193,ENSG00000196136,,1.0,0.0
194,ENSG00000196218,,1.0,0.0
195,ENSG00000196646,,0.0,0.0
196,ENSG00000196642,,0.0,0.0
197,ENSG00000196639,,0.0,0.0
198,ENSG00000196636,,2.0,0.0
199,ENSG00000196652,,0.0,0.0
200,ENSG00000196648,,0.0,0.0
201,ENSG00000196653,,0.0,0.0
202,ENSG00000196674,,0.0,0.0
203,ENSG00000196683,,0.0,0.0
204,ENSG00000196678,,0.0,0.0
205,ENSG00000196670,,0.0,0.0
206,ENSG00000196655,,0.0,0.0
207,ENSG00000196668,,0.0,0.0
208,ENSG00000196666,,0.0,0.0
209,ENSG00000196664,,0.0,0.0
210,ENSG00000196663,,0.0,0.0
211,ENSG00000196659,,0.0,0.0
212,ENSG00000196656,,0.0,0.0
213,ENSG00000196470,,2.0,0.0
214,ENSG00000196428,,1.0,0.0
215,ENSG00000196542,,1.0,0.0
216,ENSG00000000003,,5.0,0.0
217,ENSG00000198382,,0.0,0.0
218,ENSG00000198384,,0.0,0.0
219,ENSG00000198440,,0.0,0.0
220,ENSG00000198455,,0.0,0.0
221,ENSG00000198453,,0.0,0.0
222,ENSG00000198435,,0.0,0.0
223,ENSG00000198431,,0.0,0.0
224,ENSG00000198429,,0.0,0.0
225,ENSG00000198420,,0.0,0.0
226,ENSG00000198417,,0.0,0.0
227,ENSG00000198416,,0.0,0.0
228,ENSG00000198276,,0.0,0.0
229,ENSG00000198270,,0.0,0.0
230,ENSG00000198168,,0.0,0.0
231,ENSG00000198162,,0.0,0.0
232,ENSG00000198160,,0.0,0.0
233,ENSG00000198157,,0.0,0.0
234,ENSG00000198156,,0.0,0.0
235,ENSG00000198155,,0.0,0.0
236,ENSG00000198150,,0.0,0.0
237,ENSG00000198146,,0.0,0.0
238,ENSG00000198142,,0.0,0.0
239,ENSG00000198134,,0.0,0.0
240,ENSG00000198133,,0.0,0.0
241,ENSG00000198131,,0.0,0.0
242,ENSG00000198130,,0.0,0.0
243,ENSG00000198169,,0.0,0.0
244,ENSG00000198171,,0.0,0.0
245,ENSG00000198265,,0.0,0.0
246,ENSG00000198258,,0.0,0.0
247,ENSG00000198242,,0.0,0.0
248,ENSG00000198225,,0.0,0.0
249,ENSG00000198198,,0.0,0.0
250,ENSG00000198189,,0.0,0.0
251,ENSG00000198185,,0.0,0.0
252,ENSG00000198758,,1.0,0.0
253,ENSG00000198756,,1.0,0.0
254,ENSG00000198734,,2.0,0.0
255,ENSG00000198590,,1.0,0.0
256,ENSG00000198576,,1.0,0.0
257,ENSG00000197584,,0.0,0.0
258,ENSG00000197681,,0.0,0.0
259,ENSG00000197653,,0.0,0.0
260,ENSG00000197647,,0.0,0.0
261,ENSG00000197646,,0.0,0.0
262,ENSG00000197616,,2.0,0.0
263,ENSG00000197604,,0.0,0.0
264,ENSG00000197603,,0.0,0.0
265,ENSG00000197601,,0.0,0.0
266,ENSG00000197599,,0.0,0.0
267,ENSG00000197594,,0.0,0.0
268,ENSG00000197696,,0.0,0.0
269,ENSG00000197701,,0.0,0.0
270,ENSG00000197747,,0.0,0.0
271,ENSG00000197756,,0.0,0.0
272,ENSG00000197748,,0.0,0.0
273,ENSG00000197746,,1.0,0.0
274,ENSG00000197702,,0.0,0.0
275,ENSG00000197744,,1.0,0.0
276,ENSG00000197728,,0.0,0.0
277,ENSG00000197586,,0.0,0.0
278,ENSG00000197582,,0.0,0.0
279,ENSG00000197580,,0.0,0.0
280,ENSG00000197561,,1.0,0.0
281,ENSG00000197579,,0.0,0.0
282,ENSG00000197576,,0.0,0.0
283,ENSG00000197568,,0.0,0.0
284,ENSG00000197566,,0.0,0.0
285,ENSG00000198015,,0.0,0.0
286,ENSG00000198018,,0.0,0.0
287,ENSG00000198019,,0.0,0.0
288,ENSG00000198055,,0.0,0.0
289,ENSG00000198075,,0.0,0.0
290,ENSG00000198074,,0.0,0.0
291,ENSG00000198060,,0.0,0.0
292,ENSG00000198056,,0.0,0.0
293,ENSG00000198053,,0.0,0.0
294,ENSG00000198026,,0.0,0.0
295,ENSG00000198046,,0.0,0.0
296,ENSG00000198042,,0.0,0.0
297,ENSG00000198040,,0.0,0.0
298,ENSG00000198039,,0.0,0.0
299,ENSG00000198035,,0.0,0.0
300,ENSG00000198034,,0.0,0.0
301,ENSG00000198033,,0.0,0.0
302,ENSG00000197948,,1.0,0.0
303,ENSG00000197816,,0.0,0.0
304,ENSG00000197930,,1.0,0.0
